0PolicyExecTime,1StdReturn,MeanKL,LossAfter,0AverageReturn,ItrTime,1EnvExecTime,1AverageReturn,MeanKLBefore,1ExplainedVariance,1Perplexity,0AveragePolicyStd,0MaxReturn,0NumTrajs,0ProcessExecTime,1ProcessExecTime,0MinReturn,0ExplainedVariance,1PolicyExecTime,1AveragePolicyStd,0StdReturn,ComputeUpdatedDistTime,0Entropy,LossBefore,1MinReturn,1MaxReturn,dLoss,Time,1Entropy,0Perplexity,1NumTrajs,0EnvExecTime
24.37237238883972,14330.6110281,0.00918044708669,-0.00442891009152,3309.75,218.67009973526,56.42400860786438,9812.75,7.45058070795e-10,0.225462059415,14.0451,0.906192,47100.0,400,1.8924803733825684,2.009244441986084,0.0,0.0400658700926,69.8872697353363,0.906846,7700.36557168,0.41906094551086426,2.64086,6.86122769711e-10,0.0,50400.0,0.00442891077764,10270.691930055618,2.64227,14.0252,400,53.834723472595215
26.13150978088379,17219.325043,0.00792853534222,-0.0032785681542,4647.25,221.95578813552856,56.01684546470642,10040.25,-3.72529118664e-09,0.234466670336,13.8286,0.900585,41100.0,400,2.023159980773926,1.9923932552337646,0.0,0.0195223173448,69.46180653572083,0.89989,9604.41786042,0.47715210914611816,2.62831,-2.61934418599e-10,0.0,49700.0,0.00327856789227,10493.874010324478,2.62674,13.8504,400,56.34364557266235
22.250489473342896,16379.7470963,0.00829122401774,-0.00415502022952,4820.0,218.84983134269714,55.78460240364075,11192.25,2.60770272043e-09,0.217725509284,13.6917,0.895295,48600.0,400,1.9088780879974365,2.0787785053253174,0.0,0.0143735073138,72.70584750175476,0.895479,11297.2474524,0.4679882526397705,2.61647,-4.07453626394e-10,0.0,50300.0,0.00415501982206,10713.805468320847,2.61679,13.6874,400,54.21149206161499
19.99739646911621,11660.8859842,0.00697987014428,-0.00200992380269,3252.0,213.10258173942566,55.045931577682495,7774.25,7.07804304056e-09,0.0547456063894,13.5531,0.890055,41900.0,400,2.0535058975219727,1.940321922302246,0.0,0.00999809066699,70.85967111587524,0.890984,9007.87133567,0.43877506256103516,2.60463,-4.0163289361e-10,0.0,42200.0,0.00200992340106,10927.95598912239,2.60662,13.5262,400,53.85102462768555
19.30366611480713,9087.17928939,0.00661002052948,-0.00281161209568,1323.75,205.82378721237183,54.238521575927734,3054.75,3.35276162389e-09,0.0735384099115,13.6117,0.890755,31800.0,400,1.7366182804107666,1.886387586593628,0.0,0.00789721486437,64.01022624969482,0.892859,4681.01067479,0.3993189334869385,2.60627,2.03726868708e-10,0.0,46700.0,0.00281161229941,11134.778593063354,2.61093,13.5485,400,51.734458923339844
20.861101150512695,11288.6395078,0.00977790541947,-0.00373307010159,763.25,202.41049647331238,52.55782437324524,5054.25,-2.98023428158e-09,0.0562865170483,13.804,0.897424,17800.0,400,1.850616455078125,1.7317233085632324,0.0,0.0253250469211,61.44271230697632,0.899109,1863.86009065,0.36719489097595215,2.62125,-3.25962867809e-10,0.0,51400.0,0.00373306977563,11338.290698289871,2.62496,13.7529,400,53.44137358665466
20.75808072090149,7198.4994096,0.00728961499408,-0.00492668105289,6308.75,210.5284445285797,55.430416107177734,3592.5,1.4901156975e-09,0.0405365659478,13.8558,0.900681,47700.0,400,1.7574992179870605,1.9772639274597168,0.0,0.0217513666087,68.56525993347168,0.900727,11941.3105829,0.45616602897644043,2.62863,-1.6763805899e-09,0.0,34500.0,0.00492667937651,11549.864118337631,2.6287,13.8548,400,52.56510353088379
21.423968076705933,14469.8270118,0.00795598048717,-0.00365694938228,2210.5,210.3724856376648,55.07397174835205,7602.5,-2.98023294931e-09,0.199429382088,14.3131,0.914752,30500.0,400,1.9106521606445312,1.8219454288482666,0.0,0.0149053356845,66.79306650161743,0.915486,4996.93303437,0.43375086784362793,2.65961,-5.58793566974e-10,0.0,49100.0,0.00365694882348,11761.28450679779,2.66117,14.2907,400,54.12804627418518
21.378885507583618,13276.3137862,0.00724764401093,-0.00215082592331,4727.25,211.88866186141968,53.55534100532532,7943.5,-6.14673378863e-09,0.0730987563382,14.3011,0.915146,42000.0,400,1.9967434406280518,1.9002277851104736,0.0,0.0141157147295,64.30847477912903,0.915186,10611.344516,0.3879704475402832,2.66032,-9.31322574615e-10,0.0,49900.0,0.00215082499199,11974.223445653915,2.66034,14.3008,400,55.963330030441284
19.037965059280396,15971.0846845,0.00848142709583,-0.00351272779517,2149.25,203.70840191841125,53.48037934303284,9752.0,1.67638014581e-09,0.0800887953876,14.8587,0.931899,20300.0,400,1.8337373733520508,1.9255454540252686,0.0,0.0220533943311,62.310572147369385,0.932922,3724.57372561,0.3924291133880615,2.69645,4.83123541173e-10,0.0,48300.0,0.00351272827829,12179.208517313004,2.69858,14.827,400,52.51934027671814
20.37858819961548,14745.731891,0.00928882136941,-0.00273854006082,1552.75,201.26165652275085,52.578219413757324,7471.0,-2.42143927132e-09,0.195270521167,14.8027,0.929673,22100.0,400,1.8485305309295654,1.8011622428894043,0.0,0.0131122801324,61.036840200424194,0.931122,3679.61851793,0.44780898094177246,2.69178,2.4447219249e-10,0.0,50900.0,0.00273854030529,12381.503886461258,2.69481,14.7579,400,52.99649214744568
23.623205423355103,14087.8098347,0.00973114930093,-0.00187215860933,2996.75,216.01396989822388,54.49496531486511,8873.75,-6.14672845956e-09,0.0330236226772,14.9768,0.935677,45900.0,400,1.8727455139160156,1.9005544185638428,0.0,0.0118522660893,70.13321161270142,0.936504,8207.64061332,0.42753124237060547,2.70477,9.19681109046e-10,0.0,47200.0,0.00187215952901,12598.604131937027,2.70651,14.9509,400,54.23931813240051
23.061988592147827,14446.6117048,0.00760088860989,-0.00385001953691,4419.75,214.09466457366943,55.04810976982117,9189.5,7.45057571194e-10,0.18039879068,14.5787,0.92329,41600.0,400,1.9013514518737793,1.8196747303009033,0.0,0.0192860077281,68.22215056419373,0.923915,9446.45621053,0.42898988723754883,2.67825,3.87080950626e-10,0.0,51900.0,0.00385001992399,12813.85815834999,2.67956,14.5596,400,54.23543930053711
22.698749780654907,13810.6987151,0.00797253008932,-0.00151746417396,5523.75,211.25456309318542,55.06096076965332,9101.0,5.58795343331e-10,0.112818135962,14.7463,0.927967,40600.0,400,1.8215827941894531,1.865875244140625,0.0,0.020177839157,66.02918982505798,0.929242,10241.6654377,0.44220423698425293,2.68828,1.54250334727e-10,0.0,44900.0,0.00151746432821,13026.12585401535,2.69099,14.7063,400,54.026304483413696
27.957486391067505,12722.1417615,0.00766885280609,-0.00336823891848,3746.25,217.74581360816956,55.57085919380188,6847.0,5.5879340044e-10,0.192004415262,14.7581,0.930364,36500.0,400,1.9837501049041748,1.973834753036499,0.0,0.0224134784937,65.53653335571289,0.929609,8684.10536195,0.4713718891143799,2.69344,3.37604388889e-10,0.0,46300.0,0.00336823925609,13245.015704393387,2.69179,14.7825,400,54.83449649810791
29.903486490249634,14623.6048138,0.00709478510544,-0.00251053622924,4022.75,218.06747150421143,55.50683879852295,6811.5,-3.16649906296e-09,0.144366355407,15.1422,0.941158,45800.0,400,1.9446313381195068,2.001774311065674,0.0,0.0132871404844,65.53434872627258,0.941688,10931.9603657,0.37918782234191895,2.71639,-1.42608758136e-10,0.0,49700.0,0.00251053608663,13464.146171569824,2.71749,15.1256,400,53.64794135093689
28.82587480545044,13689.7527279,0.00729003688321,-0.00283536408097,2853.75,221.70278644561768,55.13557147979736,6354.5,-1.86263982016e-09,0.0303795124777,14.9805,0.935471,47300.0,400,1.9502954483032227,1.961026906967163,0.0,0.00723773508057,69.55729413032532,0.936715,9239.21457363,0.45130062103271484,2.70412,-2.96859065108e-10,0.0,49400.0,0.00283536378411,13686.925843000412,2.70675,14.9412,400,54.499266147613525
24.510643005371094,15695.0433557,0.00705381995067,-0.00286103459075,6272.5,229.92340850830078,57.66527843475342,9073.75,8.38190228336e-09,0.071821753242,14.7666,0.93079,45500.0,400,1.9852659702301025,1.937051773071289,0.0,0.0196507922924,74.49566316604614,0.929918,12218.4038954,0.4603872299194336,2.69427,2.50293008541e-10,0.0,49800.0,0.00286103484104,13917.903990745544,2.69237,14.7948,400,56.13775396347046
26.8977370262146,16491.3509983,0.00769272819161,-0.00333468336612,4659.0,228.41303205490112,58.15436005592346,12543.5,-2.08166817117e-16,0.14425899336,14.5478,0.923259,45300.0,400,1.9342312812805176,2.0376529693603516,0.0,0.0176230812555,73.50066995620728,0.922964,9413.98528786,0.412670373916626,2.67808,-8.73114913702e-10,0.0,49000.0,0.003334682493,14147.577853441238,2.67744,14.5572,400,55.89022994041443
28.898038148880005,16927.7062164,0.00816046074033,-0.00406639557332,3212.5,231.44170355796814,58.23345446586609,11321.5,-1.1175869119e-09,0.154049203562,14.7419,0.928188,48500.0,400,1.9580926895141602,1.9579870700836182,0.0,0.00848531662342,74.16228485107422,0.929077,9701.85517053,0.43270230293273926,2.68882,2.91042190348e-12,0.0,49300.0,0.00406639557623,14380.163995981216,2.69069,14.7143,400,55.897308349609375
30.87868022918701,15610.4701323,0.0069886520505,-0.00355693814345,2909.75,233.21518754959106,58.473750829696655,9308.5,-1.86264337287e-10,0.0721336073422,14.6104,0.924881,39400.0,400,1.9418845176696777,2.0272111892700195,0.0,0.0105583246666,74.10680627822876,0.924915,7456.9383756,0.46601343154907227,2.68167,3.0486255187e-10,0.0,51200.0,0.00355693844831,14614.519220113754,2.68173,14.6095,400,55.492982149124146
28.50223207473755,13870.8841103,0.00818275287747,-0.00175312440842,1903.75,231.43017840385437,58.09146189689636,6868.0,-1.86264603741e-09,0.091360147567,14.6993,0.926566,34700.0,400,2.0490596294403076,2.1181392669677734,0.0,0.00852697570821,74.44931602478027,0.92774,5991.60754201,0.5286941528320312,2.68529,5.23869003732e-10,0.0,50200.0,0.00175312493229,14847.158237934113,2.6878,14.6624,400,56.22335767745972
26.837948322296143,14378.0266183,0.00791839975864,-0.00437789782882,3297.75,233.00661706924438,57.791717290878296,7213.25,-9.31322574615e-10,0.0640690852781,14.4871,0.921234,48000.0,400,1.971374273300171,2.078331708908081,0.0,0.00981494332215,75.63748073577881,0.921051,9200.87332472,0.3746659755706787,2.67369,-4.77302863899e-10,0.0,50600.0,0.00437789735151,15081.313246965408,2.67326,14.4933,400,55.84468650817871
25.481911182403564,16887.6665351,0.0064568920061,-0.00202967529185,6171.0,229.53954577445984,57.446593284606934,9287.0,7.07805059008e-09,0.12526890337,14.62,0.924483,47000.0,400,2.0119731426239014,1.9936721324920654,0.0,0.0180201350643,74.07430791854858,0.925249,13449.331173,0.47988128662109375,2.68073,-9.66247082346e-10,0.0,50000.0,0.0020296743256,15311.863321781158,2.68239,14.5957,400,55.81117844581604
21.761853218078613,13943.9489004,0.00832013599575,-0.000453480024589,4008.5,224.93129420280457,57.60125780105591,8643.75,-7.45057404661e-10,0.219790887269,14.4892,0.920074,46100.0,400,1.9515466690063477,1.9837453365325928,0.0,0.0103880000882,76.22285461425781,0.921077,10474.2196726,0.439453125,2.67128,-2.50292897519e-10,0.0,52100.0,0.000453479774296,15537.888875961304,2.67341,14.4584,400,55.672531843185425
24.380732536315918,16566.1707083,0.00735968118533,-0.00287681166083,2115.0,229.3828465938568,57.76541543006897,8474.25,2.23517671039e-09,0.126415404431,14.5045,0.921497,33100.0,400,1.9601554870605469,1.8785793781280518,0.0,0.00951131256481,74.96806621551514,0.921559,5921.61084503,0.4092104434967041,2.67437,-9.31323351772e-11,0.0,50800.0,0.00287681156769,15768.454278945923,2.67446,14.5032,400,55.787646770477295
20.208783864974976,20152.2060765,0.00846033357084,-0.0031902785413,7006.5,196.40255045890808,51.37528347969055,13084.5,1.11758824417e-09,0.0590004794298,14.6133,0.925613,49500.0,400,1.8092944622039795,1.6995630264282227,0.0,0.019102687339,59.672898054122925,0.925031,15261.2682222,0.43239426612854004,2.68321,-1.02445485428e-09,0.0,50600.0,0.00319027751684,15965.977737426758,2.68193,14.632,400,52.27087068557739
20.588950157165527,15812.325254,0.00957747641951,-0.00220067473128,1825.5,194.4823498725891,51.231935262680054,6822.25,1.86264184632e-10,0.208697637061,14.3933,0.917293,33700.0,400,1.8736481666564941,1.7677874565124512,0.0,0.00645767545925,58.21242117881775,0.918118,5714.70469491,0.5604245662689209,2.66501,-9.42964040185e-10,0.0,52300.0,0.00220067378832,16162.549781560898,2.66676,14.3681,400,51.51828670501709
20.022549390792847,13898.1457194,0.00626480998471,-0.00219475803897,2990.5,194.60256004333496,52.04810833930969,6043.25,-3.72528841108e-10,0.124854292276,14.3134,0.915112,47800.0,400,1.718841552734375,1.738478660583496,0.0,0.0147804715175,57.77058482170105,0.915509,9640.79144832,0.38150763511657715,2.66034,2.32830699165e-11,0.0,52100.0,0.00219475806225,16358.182769298553,2.66119,14.3011,400,51.4350311756134
20.572550773620605,13160.6180611,0.00774827925488,-0.00471637584269,3596.5,197.64980602264404,51.3476996421814,7311.5,-7.45057460172e-10,0.0736630499421,14.2442,0.913611,50000.0,400,1.645005226135254,1.7129487991333008,0.0,0.0109783711314,57.57378530502319,0.913365,10243.716989,0.39007067680358887,2.65697,1.27402022265e-09,0.0,50100.0,0.00471637711671,16556.981593608856,2.65635,14.253,400,50.968897581100464
17.094934940338135,13071.9588337,0.00686494400725,-0.00209444807842,3576.0,191.9203748703003,51.59723973274231,5556.5,-3.7252870233e-10,0.194419213026,14.3776,0.918017,36900.0,400,1.620177984237671,1.7149012088775635,0.0,0.0148101563231,60.3387336730957,0.917623,8674.23621998,0.42586374282836914,2.66653,-1.32713462442e-09,0.0,49700.0,0.00209444675129,16749.862645626068,2.66567,14.3899,400,50.551966190338135
19.15854287147522,15875.3904204,0.00978279020637,-0.0054400190711,1662.0,190.31657910346985,50.907880783081055,10727.0,6.51925979867e-09,0.278806961371,14.7376,0.927238,22600.0,400,1.652454137802124,1.6496622562408447,0.0,0.0188419344937,56.78849792480469,0.929198,3890.09717102,0.4075040817260742,2.68625,-2.21189178085e-10,0.0,51300.0,0.00544001884991,16941.187219381332,2.6904,14.6766,400,50.78550577163696
19.416074752807617,19698.3778457,0.00972539931536,-0.0012845484307,6512.25,195.10866737365723,50.98740863800049,11539.5,4.47035031215e-09,0.0632419473177,14.6215,0.925709,50600.0,400,1.6740992069244385,1.6353425979614258,0.0,0.0146149437079,57.03084206581116,0.925388,15057.6483867,0.38887500762939453,2.68318,-2.27737495528e-10,0.0,51300.0,0.00128454820297,17137.301599025726,2.68249,14.6316,400,51.57886362075806
17.206295013427734,13336.1115936,0.00847010221332,-0.0027035321109,2237.5,191.80151462554932,51.47270631790161,5692.75,1.49011603057e-09,0.336351446555,14.2932,0.915639,41600.0,400,1.583878517150879,1.662226915359497,0.0,0.00548736155362,57.447678565979004,0.914916,7914.38840025,0.3588447570800781,2.6614,-8.74570194043e-10,0.0,50500.0,0.00270353123633,17330.022772073746,2.65978,14.3163,400,50.646804094314575
18.195049047470093,11292.9056381,0.00677817640826,-0.00339601188898,1615.0,191.0957944393158,51.644463539123535,4311.5,5.96046323409e-09,0.343117670395,14.5242,0.92122,34000.0,400,1.6974241733551025,1.6597282886505127,0.0,0.0066437174263,57.7522246837616,0.922295,5767.68801167,0.44129419326782227,2.67347,4.65661287308e-10,0.0,48100.0,0.00339601235464,17523.120217084885,2.67582,14.4901,400,50.72459387779236
19.647945880889893,15515.2342473,0.00967563036829,-0.00419171340764,3137.5,191.80864834785461,51.508641958236694,7372.5,2.42143660678e-09,0.358134558642,14.6814,0.928146,49100.0,400,1.6224884986877441,1.7147302627563477,0.0,0.00900530724833,57.253904819488525,0.927247,10311.4860108,0.4072604179382324,2.68857,9.31322519104e-11,0.0,52300.0,0.00419171350077,17716.040816783905,2.68658,14.7107,400,50.742095947265625
22.160125255584717,13168.6996321,0.00923493131995,-0.00290280301124,2057.5,194.27619767189026,51.35973906517029,4580.0,3.35276162389e-09,0.103541851054,14.7598,0.928285,41100.0,400,1.6270241737365723,1.668405294418335,0.0,0.00738565143121,55.95827579498291,0.92973,6748.30302743,0.4103829860687256,2.68879,4.6566139833e-11,0.0,50400.0,0.0029028030578,17911.339431762695,2.69191,14.7139,400,50.81980085372925
21.157073736190796,17937.191635,0.00880551803857,-0.00332887424156,987.5,193.1566367149353,51.30104923248291,9957.5,4.2840841985e-09,0.0509858061936,14.7492,0.928521,11900.0,400,1.560861587524414,1.6034629344940186,0.0,0.0284963218313,57.281020402908325,0.929469,1928.50816695,0.4250485897064209,2.68917,-3.60887542072e-10,0.0,51600.0,0.00332887388067,18105.47827243805,2.69119,14.7195,400,51.05656909942627
19.263944625854492,19183.030051,0.00679117115214,-0.00301772309467,6318.25,192.374276638031,50.95316171646118,12594.25,7.45057460172e-10,0.106866376889,14.5305,0.922422,52000.0,400,1.6858575344085693,1.6884987354278564,0.0,0.0141004360328,58.436235427856445,0.922545,14979.3004489,0.4201538562774658,2.67601,-1.33950373016e-09,0.0,51800.0,0.00301772175517,18298.902329683304,2.67625,14.527,400,51.30469632148743
17.300707578659058,17506.5118581,0.00747388508171,-0.0016183743719,7397.0,190.55793833732605,50.81731915473938,7522.75,2.79396683567e-09,0.0375342466559,14.2689,0.914352,52100.0,400,1.63417649269104,1.6428546905517578,0.0,0.0148740219911,59.231064558029175,0.914413,17423.146702,0.40925145149230957,2.65789,5.23869003732e-11,0.0,52500.0,0.00161837442429,18490.375780820847,2.65808,14.2662,400,50.74730896949768
16.830453395843506,16799.3722427,0.00726307556033,-0.00283678155392,4659.0,189.40754890441895,50.829628229141235,8493.5,-3.72528730086e-10,0.253090673623,14.1546,0.912182,49800.0,400,1.6094670295715332,1.627742052078247,0.0,0.00957723726099,58.873541831970215,0.911009,13430.6689707,0.48821163177490234,2.65269,6.79574396756e-10,0.0,52300.0,0.0028367822335,18680.76381778717,2.65004,14.1921,400,50.31577396392822
14.974389553070068,18310.6962849,0.00989438965917,-0.00426370929927,1938.0,190.63518595695496,51.624719858169556,11348.75,3.16649506615e-09,0.159842275877,13.7774,0.897506,33700.0,400,1.7408359050750732,1.7277345657348633,0.0,0.00757453378023,60.777087450027466,0.898741,5862.197199,0.43693113327026367,2.62035,6.69388100505e-10,0.0,52400.0,0.00426370996865,18873.463178396225,2.62303,13.7405,400,50.40925145149231
18.644838094711304,15747.1721886,0.00675526726991,-0.00493751093745,6860.75,190.25676655769348,51.36780786514282,9658.25,-1.30385124919e-09,0.0737265499427,13.4078,0.887383,53100.0,400,1.6985714435577393,1.7105419635772705,0.0,0.0157861411891,57.083353996276855,0.886995,14574.5200414,0.4742424488067627,2.59672,2.01398520083e-09,0.0,52300.0,0.00493751295144,19064.6590423584,2.59583,13.4196,400,50.25169086456299
19.779823541641235,3946.45390667,0.00881876330823,-0.00292341690511,1526.5,190.91691708564758,50.75276303291321,1888.75,1.86264462188e-10,0.161631513343,13.6565,0.894753,40600.0,400,1.7388279438018799,1.6724348068237305,0.0,0.00460366237164,56.917826652526855,0.894917,5702.88503742,0.4256601333618164,2.61386,-1.85100368366e-09,0.0,26000.0,0.0029234150541,19256.574773073196,2.61421,13.6516,400,50.6679208278656
19.562402963638306,7488.91040139,0.0069532636553,-0.00464823935181,4725.5,191.58435988426208,50.97281193733215,2739.0,-3.72528674575e-10,0.0230340274013,13.8077,0.899426,48900.0,400,1.6290552616119385,1.6393535137176514,0.0,0.0137402238314,58.39101767539978,0.899865,11251.6087628,0.42345499992370605,2.62426,-5.47151990382e-10,0.0,41700.0,0.00464823880466,19449.215398788452,2.62523,13.7944,400,50.479854106903076
16.89390230178833,16846.1206143,0.00736179575324,-0.00349094951525,1773.75,190.56267595291138,50.667935848236084,7645.5,-3.72528008441e-10,0.110261231251,13.8434,0.900268,29800.0,400,1.7011232376098633,1.619217872619629,0.0,0.0103091970242,59.4877188205719,0.900838,4619.42484921,0.5184600353240967,2.62652,-2.21189122573e-10,0.0,52900.0,0.00349094929406,19640.75526022911,2.62781,13.8256,400,51.138893127441406
15.933870553970337,16878.0937905,0.00795259978622,-0.00224408018403,2139.0,189.0641269683838,51.07310390472412,7550.0,2.98023250522e-09,0.077761147746,13.7381,0.896728,32100.0,400,1.6462957859039307,1.610732078552246,0.0,0.00848385748077,58.97078728675842,0.897393,5776.22965264,0.42259979248046875,2.61876,7.56699702897e-11,0.0,51400.0,0.0022440802597,19830.77947163582,2.62017,13.7187,400,50.73523664474487
17.581246852874756,15070.29366,0.00999905914068,-0.00453105196357,4329.25,190.62329649925232,51.10537838935852,7093.0,2.23517471198e-09,0.0839376593558,13.5672,0.891812,52000.0,400,1.6630008220672607,1.749143123626709,0.0,0.00917186105277,58.46035695075989,0.891727,11683.3650734,0.3842928409576416,2.60781,-4.36557512362e-10,0.0,52300.0,0.00453105152701,20022.411150932312,2.60765,13.5693,400,51.02860927581787
17.674256324768066,15390.4497152,0.00602712109685,-0.00231853593141,2829.0,192.39315056800842,51.30537557601929,6852.75,6.33299857e-09,0.079062935749,13.442,0.886853,52600.0,400,1.6876235008239746,1.7488341331481934,0.0,0.00464499542906,60.091134548187256,0.887542,10984.7603069,0.3795628547668457,2.5969,-1.17579490588e-09,0.0,52400.0,0.00231853475561,20215.87944507599,2.59839,13.422,400,50.73706817626953
20.306418895721436,10640.3827939,0.00871070288122,-0.00275561516173,219.75,193.84537935256958,51.812525510787964,2748.0,4.8428758781e-09,0.287783159454,13.2674,0.880608,3400.0,400,1.738175868988037,1.6820290088653564,0.0,0.0673212109874,58.45482897758484,0.881846,519.263841895,0.44188952445983887,2.58253,-8.22910850573e-10,0.0,50600.0,0.00275561433882,20410.771000385284,2.58531,13.2306,400,50.49982404708862
22.031933307647705,16897.1801475,0.00738240825012,-0.00260166125372,806.75,200.9982488155365,51.70917773246765,7435.75,-7.07804925781e-09,0.575866803724,13.3104,0.882813,12800.0,400,1.6776678562164307,1.739429235458374,0.0,0.025359822943,55.85026264190674,0.883054,1962.4167339,0.4022560119628906,2.58796,8.20728041084e-10,0.0,52800.0,0.00260166207445,20612.741738319397,2.58855,13.3026,400,50.87103629112244
