0AveragePolicyStd,1AveragePolicyStd,1StdReturn,0StdReturn,MeanKL,1NumTrajs,0PolicyExecTime,1MaxReturn,ItrTime,dLoss,1Perplexity,0EnvExecTime,LossAfter,0MaxReturn,1PolicyExecTime,0AverageReturn,MeanKLBefore,Time,1ProcessExecTime,0NumTrajs,0ProcessExecTime,ComputeUpdatedDistTime,1EnvExecTime,0Perplexity,0MinReturn,LossBefore,0ExplainedVariance,1ExplainedVariance,1MinReturn,1Entropy,1AverageReturn,0Entropy
0.994766,0.994682,74.3601876006,56.8281400364,5.12227094074e-10,400,14.558427333831787,1300.0,163.05154728889465,1.86264531576e-10,16.8943,42.96446347236633,2.09547573737e-10,700.0,49.608734130859375,6.75,6.98491819939e-10,10002.21092915535,1.6248061656951904,400,1.6031546592712402,0.3886842727661133,43.499531745910645,16.8974,0.0,3.95812105314e-10,0.004214459665,0.00689342445923,0.0,2.82698,6.75,2.82716
0.994766,0.994766,43.7542855044,0.0,0.00934977643192,400,14.782816648483276,800.0,161.0783290863037,0.000360106717562,16.8974,42.957639932632446,-0.00036010632175,0.0,48.1812264919281,0.0,0.0,10164.455883979797,1.6281037330627441,400,1.596468448638916,0.43901681900024414,43.102328300476074,16.8974,0.0,3.95812105314e-10,1,0.0187681098262,0.0,2.82716,3.25,2.82716
1.00568,1.00502,123.530360641,71.1683742965,1.21071930259e-09,400,17.54052209854126,1500.0,166.46410083770752,2.32831531832e-11,17.2475,44.2174551486969,2.25845719903e-09,1100.0,48.85215783119202,7.75,9.7788832587e-10,10332.041699647903,1.5474231243133545,400,1.71897554397583,0.38387012481689453,43.31350612640381,17.2706,0.0,2.28174035222e-09,0.0167406143753,0.0088443284026,0.0,2.84767,15.5,2.849
1.00568,1.006,143.219892124,120.70521944,1.72294700729e-09,400,15.099118947982788,1500.0,164.5471785068512,-4.07453626394e-10,17.2807,42.29802703857422,1.45519152284e-09,1500.0,51.41605830192566,19.5,8.38191072106e-10,10497.628208398819,1.566042184829712,400,1.594855785369873,0.3857591152191162,43.18104124069214,17.2706,0.0,1.04773789644e-09,0.0259133957526,0.014390348853,0.0,2.84959,25.75,2.849
1.00568,1.00663,182.547082968,148.404851673,6.98494317941e-10,400,12.543140172958374,1600.0,162.2353880405426,2.61934363088e-10,17.3027,42.539926052093506,-2.01398497879e-09,1700.0,51.81444048881531,26.0,-9.31392740711e-11,10661.059071063995,1.573655605316162,400,1.6873459815979004,0.39307117462158203,43.238998889923096,17.2706,0.0,-1.7520506157e-09,0.0404027853096,0.0156437626763,0.0,2.85086,38.75,2.849
1.00568,1.00599,86.8155372039,133.457624361,4.74974504172e-09,400,12.429572820663452,1100.0,160.02522563934326,8.44010972223e-11,17.2804,42.6493444442749,2.35741037802e-10,2100.0,49.77838587760925,16.25,4.84288031899e-09,10822.19635438919,1.6610867977142334,400,1.6286001205444336,0.39818716049194336,42.9237322807312,17.2706,0.0,3.20142135024e-10,0.0226371933324,0.0181265379451,0.0,2.84957,11.75,2.849
1.00568,1.00557,78.3386079784,83.7794724261,4.74973838038e-09,400,14.737522840499878,1200.0,160.61670637130737,-1.16415432849e-10,17.2667,43.28326892852783,1.35041788862e-09,1400.0,47.445565700531006,9.0,1.53668255898e-09,10984.003955602646,1.5892393589019775,400,1.6413931846618652,0.3632981777191162,42.80347990989685,17.2706,0.0,1.23400245577e-09,0.0238233905098,0.0114915295061,0.0,2.84878,11.75,2.849
1.00568,1.00655,128.568804537,180.166416127,-4.65662924887e-11,400,20.24535894393921,1300.0,165.6858720779419,1.39698363988e-10,17.2998,42.50673842430115,4.8894438498e-10,3100.0,47.11587738990784,17.75,-9.31322033382e-11,11150.855488061905,1.6395249366760254,400,1.6064653396606445,0.3771679401397705,43.35577034950256,17.2706,0.0,6.28642748968e-10,0.0160140474507,0.0173983384253,0.0,2.8507,22.25,2.849
1.00568,1.00585,194.115944734,140.039057052,-1.17346656836e-08,400,20.796797275543213,2800.0,167.6565899848938,3.31783600593e-10,17.2758,43.258583784103394,2.03726868708e-10,1800.0,47.25838327407837,23.75,-1.02445540939e-09,11319.585893630981,1.6283252239227295,400,1.6286921501159668,0.39600229263305664,43.43761467933655,17.2706,0.0,5.35510469302e-10,0.0304612559578,0.0172212005799,0.0,2.84931,37.0,2.849
1.00568,1.00607,104.965470513,82.6377637645,1.10154940725e-16,400,17.561482191085815,1600.0,163.30536675453186,-6.98491819939e-11,17.2836,42.70720148086548,1.39698377866e-10,1300.0,47.723801612854004,11.0,-6.98491542384e-11,11484.02344751358,1.5428102016448975,400,1.6145193576812744,0.38080739974975586,43.1191942691803,17.2706,0.0,6.98491958717e-11,0.015488625619,0.00819654545323,0.0,2.84976,13.5,2.849
1.00568,1.00575,46.340452091,63.9213383777,-5.05242780946e-09,400,12.73115849494934,500.0,161.89638543128967,-1.86264517699e-10,17.2731,43.01138401031494,2.03726827075e-10,1100.0,50.930046796798706,6.25,-7.50297690644e-09,11648.05560183525,1.6076836585998535,400,1.721684217453003,0.3949759006500244,42.969401836395264,17.2706,0.0,1.74623093763e-11,0.0101170471369,0.0183727041421,0.0,2.84915,5.25,2.849
1.00568,1.00609,119.829044893,157.034231937,-7.45058126306e-10,400,12.581324815750122,1500.0,164.47145676612854,-6.6938787846e-11,17.2838,43.29642939567566,-6.78119282949e-10,2800.0,49.99849057197571,15.5,-3.25962978831e-10,11813.622871160507,1.7421278953552246,400,1.6644303798675537,0.4101285934448242,43.15636706352234,17.2706,0.0,-7.45058070795e-10,0.0120953246979,0.0118525448604,0.0,2.84977,21.0,2.849
1.00568,1.00616,126.876908853,91.4463640611,2.09547643126e-10,400,12.741374254226685,1100.0,161.99328303337097,-5.23869003732e-11,17.2872,43.2859992980957,-4.01632838098e-10,1200.0,50.28349852561951,12.75,-2.18861018197e-09,11976.837971925735,1.6000478267669678,400,1.6972060203552246,0.39550280570983887,43.11046528816223,17.2706,0.0,-4.54019738472e-10,0.0133063903584,0.0152495295823,0.0,2.84996,26.5,2.849
1.00568,1.00651,105.318267646,74.2815589497,-1.39698835833e-10,400,14.441812515258789,1200.0,162.82260298728943,-5.29689722639e-10,17.2985,42.93272113800049,2.153683204e-10,1000.0,49.80774474143982,11.5,-1.04773856258e-09,12140.775600194931,1.655193567276001,400,1.6262218952178955,0.4053962230682373,43.287723541259766,17.2706,0.0,-3.14321402239e-10,0.0130351313864,0.0197203885516,0.0,2.85062,18.25,2.849
1.00568,1.00623,134.609620756,129.00363367,-9.31323212994e-11,400,14.790202856063843,1400.0,165.30576848983765,1.9645118865e-11,17.289,42.9839186668396,2.79396783487e-10,1800.0,52.26974654197693,18.25,5.82078385492e-10,12307.244629859924,1.5402944087982178,400,1.5837459564208984,0.3852670192718506,43.23609280586243,17.2706,0.0,2.99041902352e-10,0.0261568510845,0.0136712925226,0.0,2.85007,19.5,2.849
1.00568,1.00649,113.13708499,39.1120186132,-7.91624155116e-10,400,14.582798719406128,1200.0,164.1373109817505,6.98492375051e-11,17.2983,42.66174602508545,-1.29221011669e-09,500.0,47.906720876693726,4.5,-2.79396616953e-10,12472.416405439377,1.5949060916900635,400,1.5585746765136719,0.3837270736694336,43.49522352218628,17.2706,0.0,-1.22236087918e-09,0.00647790692439,0.0104507717725,0.0,2.85061,20.0,2.849
1.00568,1.00582,142.384821874,71.4562803398,1.16414947127e-10,400,14.812561988830566,2200.0,169.1068365573883,-1.77533376888e-10,17.2756,42.973899841308594,-1.04773800746e-10,800.0,48.7653443813324,12.0,-9.54605394732e-10,12642.711163043976,1.6652865409851074,400,1.5933482646942139,1.3653714656829834,43.52653360366821,17.2706,0.0,-2.82307177635e-10,0.0131207461961,0.0118692677531,0.0,2.8493,18.75,2.849
1.00568,1.00633,163.124952107,107.441844735,3.32947425186e-09,400,14.302767038345337,1400.0,162.4926266670227,1.16415321827e-10,17.2924,42.2269344329834,3.49245965481e-10,1300.0,48.21029710769653,17.5,5.35510580324e-10,12806.26426744461,1.7097749710083008,400,1.5502150058746338,0.40822291374206543,43.384268283843994,17.2706,0.0,4.65661287308e-10,0.0218073573432,0.0234718823898,0.0,2.85027,40.5,2.849
1.00568,1.00528,95.7065828457,63.1619941104,2.3282577255e-11,400,18.353827238082886,900.0,164.75105333328247,4.65661120774e-11,17.256,42.45866417884827,-1.86264503821e-10,600.0,47.722644090652466,9.25,4.65663618776e-11,12972.114408016205,1.6101648807525635,400,1.6970765590667725,0.39147329330444336,43.3716607093811,17.2706,0.0,-1.39698391743e-10,0.0233573112612,0.0208860685465,0.0,2.84816,15.5,2.849
1.00568,1.00524,118.658122352,71.2034935941,1.37370081976e-09,400,19.953486680984497,1200.0,166.4923493862152,-5.47151990382e-10,17.2552,42.90642952919006,1.18161547213e-09,800.0,47.542075395584106,10.25,1.18743725963e-09,13139.997772932053,1.6555099487304688,400,1.6273539066314697,0.3221738338470459,43.708660364151,17.2706,0.0,6.34463481752e-10,0.021304671754,0.0131552009834,0.0,2.84811,20.5,2.849
1.00568,1.00538,125.117694592,64.3578860747,6.51925458062e-10,400,14.647919416427612,1700.0,161.37615442276,8.14908140967e-11,17.2603,43.03226375579834,-5.47152045893e-10,1000.0,48.28415513038635,5.75,-5.58793955552e-10,13302.540578842163,1.517876148223877,400,1.6400210857391357,0.42068028450012207,43.00071620941162,17.2706,0.0,-4.65661231797e-10,0.00722138100495,0.0179341621682,0.0,2.84841,19.25,2.849
1.00568,1.00512,154.027392044,87.589596985,-1.02445507633e-09,400,16.396498680114746,1400.0,163.74593377113342,7.33416549714e-10,17.2511,43.03923797607422,-2.52621257246e-09,1000.0,48.96401858329773,14.25,-1.97906047106e-09,13467.479143381119,1.6484696865081787,400,1.572258710861206,0.41933631896972656,43.0150511264801,17.2706,0.0,-1.79279602275e-09,0.0220838404395,0.00913616275448,0.0,2.84787,36.75,2.849
1.00568,1.00733,106.18851162,103.735239914,5.56464696544e-09,400,17.100682258605957,1500.0,162.34662652015686,3.14321346728e-10,17.3267,42.69787096977234,-8.84756434782e-10,900.0,47.25775480270386,17.0,5.75091885224e-09,13630.982383489609,1.5617761611938477,400,1.5277600288391113,0.3705744743347168,43.06100678443909,17.2706,0.0,-5.70435088054e-10,0.0253456936725,0.0123351909238,0.0,2.85225,18.0,2.849
1.00568,1.00756,114.398153394,123.465582249,1.09372217949e-08,400,19.498846769332886,1200.0,168.16936540603638,-2.06637262856e-10,17.3335,44.27016520500183,-9.95351023825e-10,1300.0,48.01014733314514,22.5,4.65661376126e-09,13800.279631376266,1.6400413513183594,400,1.7929620742797852,0.39124250411987305,43.7247896194458,17.2706,0.0,-1.20198828668e-09,0.0265851070647,0.013003013032,0.0,2.85264,24.25,2.849
1.00568,1.00551,77.4495803733,79.2460566842,-5.25032817222e-09,400,17.496291637420654,1100.0,165.27307605743408,4.65661120774e-11,17.2649,43.07168531417847,1.16415321827e-10,1100.0,48.5550172328949,9.75,6.05359762318e-10,13966.623861074448,1.6947531700134277,400,1.616863489151001,0.40319132804870605,43.449329137802124,17.2706,0.0,1.62981433904e-10,0.0174054141677,0.0076447017399,0.0,2.84868,11.25,2.849
1.00568,1.00639,212.082531105,176.068168617,6.28793739299e-10,400,14.908876419067383,2800.0,165.0970118045807,5.70435060299e-10,17.2948,42.82761216163635,-8.7457008302e-10,2700.0,49.65767574310303,30.0,5.47166978393e-09,14132.879083156586,1.589003086090088,400,1.6515655517578125,0.42527174949645996,42.81067657470703,17.2706,0.0,-3.04135022722e-10,0.0196948927513,0.0163472192081,0.0,2.8504,39.0,2.849
1.00568,1.00676,137.275043253,85.723027828,-2.32830324465e-10,400,14.77412748336792,1800.0,162.8311207294464,5.23868726177e-11,17.307,42.821460247039795,-2.59024135474e-10,1000.0,49.70400667190552,11.25,-2.32830560387e-10,14297.16441321373,1.636441946029663,400,1.6242644786834717,0.38523197174072266,43.127578258514404,17.2706,0.0,-2.06637262856e-10,0.0207542820911,0.00995031715228,0.0,2.85111,16.75,2.849
1.00568,1.00599,127.337887135,146.141840347,1.07102204883e-09,400,17.02321696281433,1400.0,170.5489146709442,4.39467878754e-10,17.2805,43.15644812583923,9.60426460583e-11,1800.0,46.72981810569763,22.75,7.91624488183e-10,14468.861362934113,1.587986707687378,400,1.6071512699127197,0.36980175971984863,43.70938062667847,17.2706,0.0,5.35510524813e-10,0.0290562424267,0.0107760312279,0.0,2.84958,20.25,2.849
1.00568,1.00606,145.636319303,112.809574062,1.14086984304e-09,400,17.538875102996826,1400.0,154.56290936470032,2.79396727976e-10,17.2824,42.134639739990234,3.49245965481e-10,1300.0,41.72420620918274,18.0,3.95812271847e-10,14624.471268892288,1.464508056640625,400,1.5413458347320557,0.4312252998352051,41.209617614746094,17.2706,0.0,6.28642693457e-10,0.0254435859882,0.0111499229571,0.0,2.84969,30.25,2.849
1.00568,1.00667,115.606822896,99.7196068985,-5.58793511463e-10,400,20.08169460296631,1000.0,154.85295605659485,2.79396727976e-10,17.3047,41.14086174964905,-8.03265676197e-10,1200.0,40.64295053482056,16.0,-2.32828808316e-11,14780.377069950104,1.4990572929382324,400,1.4787955284118652,0.46843814849853516,40.918758392333984,17.2706,0.0,-5.23868948221e-10,0.0176871777808,0.0124483663538,0.0,2.85098,20.25,2.849
1.00568,1.00541,201.602951367,106.735361994,9.03383057249e-09,400,16.17018485069275,2700.0,153.60313606262207,2.60479311731e-10,17.2607,40.76454782485962,-2.06637221223e-10,1500.0,42.76602578163147,15.25,2.86381762749e-09,14935.145411729813,1.488370656967163,400,1.5271806716918945,1.5114951133728027,40.8543586730957,17.2706,0.0,5.38420905083e-11,0.0215216794732,0.0101258664954,0.0,2.84843,27.5,2.849
1.00568,1.0073,145.461335069,90.5231324027,5.54137358222e-09,400,16.615489959716797,1300.0,153.73770117759705,4.83123513417e-10,17.3257,40.54683518409729,-1.45518874728e-11,1100.0,43.29196882247925,16.75,5.00586061492e-09,15090.069528102875,1.5622584819793701,400,1.5585951805114746,0.3726983070373535,41.39089894294739,17.2706,0.0,4.68571625944e-10,0.0165356450342,0.0146401409228,0.0,2.85219,29.0,2.849
1.00568,1.00617,111.404387257,112.282845974,8.61473503644e-10,400,15.171499013900757,1300.0,151.48729276657104,3.08500780477e-10,17.287,41.07828974723816,1.45519152284e-09,1200.0,42.792189836502075,14.75,-1.04773734133e-09,15242.637103796005,1.4604156017303467,400,1.6096386909484863,0.3816204071044922,40.673624753952026,17.2706,0.0,1.76369230331e-09,0.029081215522,0.00838246590988,0.0,2.84996,16.25,2.849
1.00568,1.00614,175.840126251,96.3687579042,-4.65664590221e-11,400,13.100852251052856,1800.0,150.28789901733398,1.16415321827e-10,17.2857,41.053898096084595,-1.39698377866e-10,1300.0,43.106178998947144,11.75,2.32830510427e-09,15394.058393478394,1.5479555130004883,400,1.5606286525726318,0.3440847396850586,41.16807842254639,17.2706,0.0,-2.32830560387e-11,0.0210014718718,0.0238956100997,0.0,2.84988,30.5,2.849
1.00568,1.00535,113.916361863,99.6164519545,-1.00117136803e-09,400,14.176105737686157,1400.0,146.20716834068298,-1.04773745235e-10,17.2596,40.34806227684021,-1.19616749839e-09,1000.0,40.34907579421997,18.75,1.25728416567e-09,15541.340124607086,1.4133663177490234,400,1.5390920639038086,0.4095010757446289,39.79433536529541,17.2706,0.0,-1.30094124362e-09,0.0379870558183,0.00908420546913,0.0,2.84837,15.75,2.849
1.00568,1.00657,88.3515704444,59.409069173,4.37721592306e-09,400,9.86066460609436,1100.0,142.0839548110962,5.78438408283e-11,17.301,38.91550302505493,3.8817235537e-10,900.0,41.92375683784485,6.75,-7.21774806589e-10,15684.545110702515,1.44697904586792,400,1.3938138484954834,0.4194324016571045,40.057523012161255,17.2706,0.0,4.46016196198e-10,0.00911623337019,0.00847021985523,0.0,2.85077,12.0,2.849
1.00568,1.00599,88.3798619596,151.220864962,6.98495289386e-11,400,9.940850973129272,900.0,142.31724214553833,2.09547490471e-10,17.2812,39.32231092453003,6.28642804479e-10,2800.0,42.174798250198364,13.5,4.19095785853e-10,15827.838367462158,1.3788576126098633,400,1.4179418087005615,0.3536520004272461,39.570072889328,17.2706,0.0,8.38190294949e-10,0.0140669176047,0.023409746414,0.0,2.84962,17.0,2.849
1.00568,1.00617,123.238589736,129.865074212,-2.16532392017e-09,400,9.91318154335022,1100.0,142.19980692863464,-8.73114913702e-11,17.2868,38.92972779273987,1.01863406599e-09,2000.0,41.964292764663696,20.25,-1.30385335861e-09,15971.337242603302,1.3707125186920166,400,1.4037833213806152,0.3949759006500244,40.156517028808594,17.2706,0.0,9.31322574615e-10,0.0168718320141,0.0133255465784,0.0,2.84995,28.5,2.849
1.00568,1.00608,81.2773031049,103.787944868,2.32830976721e-11,400,9.942128896713257,900.0,142.49545431137085,-4.6566139833e-11,17.2843,39.214608669281006,-8.30914392846e-10,1200.0,42.382466077804565,14.25,4.19095147475e-10,16116.015249729156,1.4337551593780518,400,1.5603201389312744,0.35062575340270996,39.524715185165405,17.2706,0.0,-8.77480532679e-10,0.0288263378239,0.00545277075649,0.0,2.8498,12.0,2.849
1.00568,1.00693,152.801955158,69.6419413859,2.09547518226e-10,400,9.986889839172363,1300.0,144.13496375083923,-4.65661120774e-11,17.3129,40.05833029747009,4.42378189636e-10,700.0,42.38036274909973,10.0,8.14907363811e-10,16261.279126167297,1.553567886352539,400,1.5366363525390625,0.3815622329711914,39.96281147003174,17.2706,0.0,3.95812077558e-10,0.00821693024805,0.0308195422395,0.0,2.85145,31.25,2.849
1.00568,1.00675,153.655255361,77.6912961663,4.19095452786e-10,400,9.809097290039062,1400.0,142.29344153404236,9.31322241549e-11,17.307,39.68421959877014,5.23869281288e-11,700.0,41.94955396652222,13.75,1.39698280721e-10,16404.607369184494,1.4618568420410156,400,1.5640482902526855,0.36393165588378906,39.52550911903381,17.2706,0.0,1.45519152284e-10,0.022945806659,0.0129947293409,0.0,2.85111,30.25,2.849
1.00568,1.006,79.6770826524,125.914405451,5.5413700295e-09,400,9.952100038528442,1000.0,141.61026406288147,-6.05359651296e-10,17.2811,40.32827615737915,-2.56113741326e-10,1400.0,41.08063793182373,19.25,1.18743881394e-09,16547.36305809021,1.5103261470794678,400,1.4649453163146973,0.410811185836792,38.99614500999451,17.2706,0.0,-8.61473392622e-10,0.0284729307865,0.0110843603202,0.0,2.84961,11.25,2.849
1.00568,1.00684,132.58864959,94.3368300294,-2.32827923607e-11,400,9.868413209915161,1500.0,140.82628345489502,-1.16415294071e-10,17.31,39.8279767036438,-2.77555756156e-17,1200.0,41.04148507118225,13.25,-8.8475632376e-10,16689.347992181778,1.3860080242156982,400,1.43536376953125,0.36633729934692383,38.83312678337097,17.2706,0.0,-1.16415321827e-10,0.019022699653,0.0163199495026,0.0,2.85129,20.5,2.849
1.00568,1.00514,85.32877592,132.768360312,6.21657525457e-09,400,10.758108377456665,1000.0,144.32674598693848,-1.04773745235e-10,17.2515,40.64549660682678,-9.92440574166e-10,2200.0,39.87939524650574,17.25,1.44354894704e-09,16834.853907108307,1.4675734043121338,400,1.489746332168579,0.41555261611938477,39.068400382995605,17.2706,0.0,-1.0972143194e-09,0.018887233175,0.0193581234038,0.0,2.8479,13.0,2.849
1.00568,1.00522,120.0,68.7745410744,-3.67872288187e-09,400,11.065202474594116,1200.0,141.6550624370575,-4.19095091964e-10,17.2546,39.99956488609314,-6.75208888801e-10,800.0,40.233113288879395,9.75,3.63215924004e-09,16977.576869487762,1.3700878620147705,400,1.4774534702301025,0.4020352363586426,39.13622999191284,17.2706,0.0,-1.09430398076e-09,0.0295823322256,0.0243370160377,0.0,2.84808,20.0,2.849
1.00568,1.00733,161.891939268,104.133327998,-5.35510413791e-10,400,12.349794626235962,1700.0,145.70097279548645,4.65659732996e-11,17.3265,41.12649345397949,-1.17579468384e-09,1000.0,41.74112844467163,17.5,1.65309754774e-09,17124.497632980347,1.4441313743591309,400,1.394528865814209,0.348247766494751,39.32030463218689,17.2706,0.0,-1.12922871054e-09,0.03283088801,0.0371145737573,0.0,2.85224,29.0,2.849
1.00568,1.00741,164.218604305,65.4293512118,3.2363425273e-09,400,12.465867280960083,1600.0,144.03807306289673,-1.39698363988e-10,17.3291,40.72271013259888,1.25728549794e-09,600.0,40.39219284057617,13.0,8.89412454796e-09,17269.741218090057,1.3816792964935303,400,1.6741433143615723,0.409808874130249,38.94319415092468,17.2706,0.0,1.11758713395e-09,0.0207854509096,0.0168908940099,0.0,2.85239,36.5,2.849
1.00568,1.00611,108.11914724,96.7458009425,5.21540810539e-09,400,12.470510005950928,1600.0,144.46442890167236,-3.25962867809e-10,17.2846,40.775102853775024,1.23982313305e-09,1200.0,40.77506494522095,15.5,-1.0145596363e-08,17415.252244234085,1.4621994495391846,400,1.4866681098937988,0.3471693992614746,39.06758522987366,17.2706,0.0,9.13860265239e-10,0.0279033698217,0.018770450513,0.0,2.84982,14.5,2.849
1.00568,1.00602,87.9030005176,84.8881617188,6.05359806727e-09,400,12.366023778915405,900.0,143.53210854530334,-2.38651376439e-10,17.2815,40.673988819122314,5.76255820839e-10,1100.0,40.253809213638306,12.0,-2.56114296437e-10,17559.902524232864,1.419205904006958,400,1.5169861316680908,0.4001638889312744,38.93991136550903,17.2706,0.0,3.376044444e-10,0.0245720855175,0.0256986955809,0.0,2.84964,15.75,2.849
