MeanKLBefore,1MinReturn,0ExplainedVariance,0PolicyExecTime,Time,1MaxReturn,0Entropy,0StdReturn,0MaxReturn,LossBefore,0MinReturn,1ExplainedVariance,1Perplexity,1Entropy,0Perplexity,0ProcessExecTime,0AveragePolicyStd,0EnvExecTime,1AveragePolicyStd,ItrTime,1AverageReturn,1StdReturn,0NumTrajs,dLoss,0AverageReturn,1ProcessExecTime,MeanKL,ComputeUpdatedDistTime,LossAfter,1NumTrajs,1EnvExecTime,1PolicyExecTime
-3.49246992437e-10,0.0,0.0302574605153,12.885577201843262,7926.895062446594,36600.0,2.81184,5833.40268947,25700.0,1.10594547409e-10,0.0,0.316156146991,16.7255,2.81693,16.6406,1.3580849170684814,0.987253,47.199573040008545,0.989788,153.4629943370819,8603.25,11601.7030835,400,0.00359727057512,2524.25,1.2681782245635986,0.00717068137601,0.393862247467041,-0.00359727046452,400,41.83144950866699,40.829888105392456
-6.02449112819e-09,0.0,0.0306523589843,10.615238189697266,8081.398945569992,38800.0,2.81177,8290.64720031,37000.0,2.32830602021e-10,0.0,0.0966286351114,16.5894,2.80876,16.6394,1.419959545135498,0.987098,46.47592234611511,0.985625,154.49921536445618,6512.0,11582.3229967,400,0.00258317263797,3013.0,1.2048397064208984,0.00709944497794,0.9560613632202148,-0.00258317240514,400,42.389023303985596,41.3582398891449
9.7788876996e-10,0.0,0.036475793148,13.543646335601807,8240.459904432297,37300.0,2.81683,6373.15445835,36000.0,3.49245937725e-10,0.0,0.0888889116641,16.7519,2.81851,16.7237,1.4360315799713135,0.98964,49.23213052749634,0.990495,158.38247060775757,6352.25,11479.1090655,400,0.0027604495408,2151.5,1.3304705619812012,0.00682879099622,0.3557887077331543,-0.00276044919156,400,42.277053117752075,41.20209860801697
-6.26896357048e-09,0.0,0.04328983167,12.765374422073364,8393.274867773056,41500.0,2.80979,7280.47951288,36200.0,-5.12227427141e-10,0.0,0.248035763229,16.5533,2.80658,16.6064,1.339728593826294,0.986164,46.53770661354065,0.984584,152.80998826026917,8916.25,13137.315591,400,0.0029790582601,2545.75,1.2742795944213867,0.0074330130592,0.39140820503234863,-0.00297905877233,400,41.630950689315796,40.96964478492737
3.79659370608e-09,0.0,0.0444378501325,10.82817029953003,8549.49347281456,39300.0,2.83556,4994.19773337,30400.0,5.12227427141e-10,0.0,0.185258442278,17.0831,2.83809,17.04,1.3981733322143555,0.99897,48.04948139190674,1.00025,155.4056465625763,8524.0,12749.8068221,400,0.00272463778965,1683.0,1.230689525604248,0.00738023594022,0.3441605567932129,-0.00272463727742,400,42.37905168533325,41.484265089035034
4.65661037508e-10,0.0,0.052168789417,13.502713680267334,8707.21600317955,40500.0,2.83573,10382.7750505,41500.0,4.19095202986e-10,0.0,0.138004758613,17.0299,2.83497,17.0428,1.4321506023406982,0.999034,49.36451268196106,0.998705,157.7179615497589,11748.25,15547.4112616,400,0.00264927577227,4513.5,1.1935453414916992,0.00678623607382,0.36998915672302246,-0.00264927535318,400,41.76758170127869,41.610835313797
-2.77069212018e-09,0.0,0.0242697199608,12.492398738861084,8860.348504781723,40300.0,2.82638,5407.73603276,38800.0,-1.84518289537e-09,0.0,0.262076628667,16.9228,2.82866,16.8843,1.3331949710845947,0.99446,45.130085945129395,0.995587,152.29682397842407,10859.75,14528.5926689,400,0.00389783412102,1721.0,1.2905950546264648,0.00739522092044,0.3427391052246094,-0.0038978359662,400,42.215559005737305,42.17301678657532
-1.932495719e-09,0.0,0.0140159052548,11.064263582229614,9016.531672239304,39700.0,2.80756,7160.27352393,39400.0,-3.2596292332e-10,0.0,0.215274939881,16.6089,2.80994,16.5695,1.3654701709747314,0.984966,48.66812467575073,0.98615,156.17855215072632,6823.25,12549.178636,400,0.00255685104057,2231.75,1.2347300052642822,0.00709404330701,0.3814878463745117,-0.00255685136653,400,42.3433473110199,41.38150429725647
3.72528952131e-10,0.0,0.0110415256495,13.51904582977295,9173.55899977684,40200.0,2.80499,6427.93621624,32900.0,6.17001227887e-10,0.0,0.197457336158,16.4941,2.803,16.527,1.4392659664154053,0.983692,49.283875942230225,0.982722,156.32407021522522,6379.75,13010.0409276,400,0.00244682530174,1806.0,1.2091805934906006,0.00735424505547,0.3471205234527588,-0.00244682468474,400,41.791236877441406,40.459901571273804
-5.82076298272e-09,0.0,0.0132466664101,12.805517673492432,9331.177004814148,41100.0,2.79658,2297.16367234,17400.0,3.49245771192e-11,0.0,0.380742980467,16.4127,2.79806,16.3885,1.3384153842926025,0.97957,44.376850605010986,0.980306,157.61357998847961,7576.5,12904.2453383,400,0.00228360554902,676.25,1.3280975818634033,0.00775382434949,0.32854580879211426,-0.00228360551409,400,45.25139570236206,41.70619797706604
-2.28174013017e-09,0.0,0.00979830298425,11.90093445777893,9493.32019329071,40100.0,2.81154,5405.45104501,40100.0,4.48199088954e-10,0.0,0.101455218198,16.6341,2.81145,16.6355,1.508991003036499,0.986919,51.07827043533325,0.986884,161.49050760269165,3959.25,8989.28052947,400,0.00271490796586,1607.0,1.2747223377227783,0.00688741356134,0.34560346603393555,-0.00271490751766,400,44.54581117630005,42.7192440032959
1.25728516487e-09,0.0,0.0167228689362,12.512914657592773,9653.07008600235,40700.0,2.80719,7749.5796015,39400.0,-1.62981450558e-09,0.0,0.0410514323661,16.5874,2.80865,16.5634,1.5343563556671143,0.984778,49.91549825668335,0.985508,159.74493217468262,5119.0,11092.1070586,400,0.00199996656738,2404.0,1.2389850616455078,0.00650397920981,0.3541426658630371,-0.0019999681972,400,43.90631604194641,43.05355787277222
4.4237841168e-10,0.0,0.0220385836696,11.319898843765259,9815.927017211914,32000.0,2.79659,8197.60292708,34700.0,-3.7543940179e-10,0.0,0.268241647099,16.3902,2.79668,16.3886,1.4311957359313965,0.979605,49.2952938079834,0.979671,162.1058864593506,3634.75,6936.10246734,400,0.00415772907145,2827.5,1.3555645942687988,0.00800959393382,0.3315749168395996,-0.00415772944689,400,45.760700702667236,44.22893214225769
2.44472109223e-10,0.0,0.0417043524182,13.831787586212158,10001.334135055542,39100.0,2.80469,3308.36723324,35300.0,-2.38651404194e-10,0.0,0.246345008811,16.5421,2.80591,16.5219,1.554032325744629,0.98362,52.69921875,0.984223,185.4024839401245,6274.5,12606.3515638,400,0.00230731046177,872.5,1.5478391647338867,0.00713487714529,0.32581281661987305,-0.00230731070042,400,56.38476777076721,51.68746900558472
1.02445507633e-09,0.0,0.0202639820783,13.010623931884766,10189.229801654816,40900.0,2.79335,7459.17822216,38600.0,1.14378062577e-09,0.0,0.207257490622,16.3168,2.79219,16.3357,1.4994041919708252,0.978028,52.94538164138794,0.97747,187.26955032348633,6860.5,12347.4892083,400,0.00333202581678,2410.5,1.5533463954925537,0.00697085773572,0.3654000759124756,-0.003332024673,400,55.881757974624634,54.29485321044922
-5.1222737163e-10,0.0,0.00712491770581,13.214317560195923,10377.507698774338,37400.0,2.79992,4779.11537316,30000.0,6.69388100505e-10,0.0,0.413586639185,16.4418,2.79983,16.4433,1.6002984046936035,0.981239,54.18472123146057,0.981204,188.27132773399353,6350.25,10920.6249793,400,0.00322142682853,1182.5,1.572465419769287,0.00792396534234,0.346602201461792,-0.00322142615914,400,55.78177070617676,53.97291040420532
4.98257746173e-09,0.0,0.0125100086218,13.31761622428894,10567.22608923912,38700.0,2.80238,2279.42925971,18300.0,1.21071930259e-09,0.0,0.260147293836,16.5274,2.80502,16.4839,1.6046791076660156,0.982522,54.843517780303955,0.983815,188.99146962165833,3223.5,8600.25567934,400,0.00224963952787,498.5,1.563063621520996,0.00658823223785,0.344268798828125,-0.00224963831715,400,55.78139591217041,54.130825996398926
1.16415162232e-10,0.0,0.0170535651953,12.967568635940552,10755.796802520752,38900.0,2.79874,5120.8330377,37600.0,-4.65661363636e-11,0.0,0.204328123628,16.4332,2.7993,16.4239,1.5013577938079834,0.980988,53.398027420043945,0.981293,188.5610899925232,3615.25,8678.00048614,400,0.00260901912116,937.0,1.554175853729248,0.00651541817933,0.38470029830932617,-0.00260901916772,400,56.33095383644104,54.84763312339783
2.82889223158e-09,0.0,0.057438931193,12.853643894195557,10943.26034116745,40600.0,2.77132,7700.05872948,37500.0,-9.31322574615e-10,0.0,0.174359186306,16.0196,2.77381,15.9796,1.5450019836425781,0.967566,52.12201166152954,0.9688,186.78796219825745,8241.5,14466.030131,400,0.00267703668214,2580.75,1.5935742855072021,0.00754259806126,0.37342309951782227,-0.00267703761347,400,56.11477088928223,54.36598753929138
6.33299945818e-09,0.0,0.0178950537707,12.848063230514526,11131.299368143082,40000.0,2.75431,6417.32311307,33800.0,8.73112693256e-12,0.0,0.274644698384,15.7201,2.75494,15.7102,1.5627355575561523,0.959212,52.420217990875244,0.959515,188.033686876297,7095.75,11854.1071759,400,0.00283370680118,2073.75,1.5414187908172607,0.00907072145492,0.32566213607788086,-0.00283370679244,400,56.62750864028931,55.12001633644104
2.51456899747e-09,0.0,0.0354236891807,13.024144172668457,11320.768485069275,39500.0,2.74108,7655.74684469,37400.0,-1.51158019435e-09,0.0,0.348346247251,15.5069,2.74128,15.5037,1.538132667541504,0.952839,53.82230257987976,0.952954,188.73257327079773,6695.5,13070.7375366,400,0.00238688348509,2440.5,1.4853136539459229,0.00935522373766,0.36612820625305176,-0.00238688499667,400,56.11466932296753,54.69014883041382
2.23517160336e-09,0.0,0.0259230122116,13.245205402374268,11510.83768773079,39000.0,2.7443,4300.04528319,38500.0,-2.03726827075e-10,0.0,0.285724992274,15.6073,2.74774,15.5538,1.581315517425537,0.954358,54.916544675827026,0.956013,190.0625295639038,8353.5,13539.2129664,400,0.00427429823321,709.25,1.5978384017944336,0.00960801076144,0.3372495174407959,-0.00427429843694,400,55.79613924026489,55.02493381500244
1.21072041281e-09,0.0,0.0271287154087,13.436354160308838,11703.03321480751,40900.0,2.72744,4964.03502707,38400.0,1.36205935419e-09,0.0,0.412193520839,15.3064,2.72827,15.2938,1.6096065044403076,0.946326,56.171016216278076,0.946733,191.47778058052063,5893.75,13175.6246887,400,0.0027471356676,1287.5,1.5481610298156738,0.00985710322857,0.34954833984375,-0.00274713430554,400,55.968640089035034,55.0430748462677
-1.86264628721e-10,0.0,0.00777456828786,12.928023338317871,11890.776814937592,42000.0,2.7351,7777.50341932,38400.0,1.45519152284e-09,0.0,0.182565857517,15.4744,2.73918,15.4114,1.5385262966156006,0.949968,53.55635333061218,0.951928,187.73571109771729,10382.75,15817.8404796,400,0.00290576630505,2189.25,1.5117979049682617,0.00713796541095,0.3715648651123047,-0.00290576484986,400,55.641581535339355,55.0337188243866
-2.79396727976e-10,0.0,0.0133422649868,12.956990957260132,12082.660146474838,42400.0,2.70894,8204.07425841,39900.0,5.23868948221e-10,0.0,0.329637537288,14.9974,2.70787,15.0134,1.6499333381652832,0.937844,54.319446086883545,0.937386,191.1951184272766,8743.75,14385.7294197,400,0.00422694819281,2776.75,1.6169548034667969,0.00917281862348,0.3273317813873291,-0.00422694766894,400,57.3444139957428,55.583523750305176
8.38189428976e-09,0.0,0.0142809151432,12.707101106643677,12269.182250499725,40900.0,2.7035,8981.73574191,39600.0,-7.15954295849e-10,0.0,0.13294547118,14.9448,2.70436,14.9319,1.5208923816680908,0.935436,52.619818687438965,0.935854,186.51265501976013,8818.75,13464.7827104,400,0.00394831665908,3271.75,1.4586026668548584,0.00687334546819,0.3554069995880127,-0.00394831737503,400,55.590280055999756,54.72908902168274
-1.11758657884e-09,0.0,0.0202476831907,12.841492414474487,12456.731558084488,40700.0,2.71147,6408.81845585,30600.0,-1.23400245577e-09,0.0,0.203285200828,15.0857,2.71375,15.0514,1.4381721019744873,0.939179,53.08392357826233,0.940253,186.86675429344177,7700.25,12510.3347252,400,0.00331713601481,2186.0,1.4869160652160645,0.00688278116286,0.4658024311065674,-0.00331713724881,400,55.632246255874634,54.73087430000305
-1.11758757804e-09,0.0,0.0102165571902,12.728588581085205,12644.16467499733,40200.0,2.69984,6762.03665695,39400.0,-5.58793566974e-10,0.0,0.184309259159,14.8943,2.70098,14.8773,1.4147059917449951,0.934078,52.93055582046509,0.934602,187.41962432861328,4501.5,10703.3942163,400,0.00199901070446,1714.5,1.559142827987671,0.00721425423399,0.3303813934326172,-0.00199901126325,400,56.42422556877136,54.52661681175232
-7.45057238127e-10,0.0,0.0312986602078,12.882871150970459,12834.341272115707,41900.0,2.70946,9440.90763314,40100.0,-2.15368334278e-10,0.0,0.344941711265,15.0006,2.70809,15.0211,1.475020170211792,0.938432,53.59170389175415,0.937781,189.52584791183472,13572.0,17440.8633961,400,0.00340967138181,3611.75,1.5184152126312256,0.00858327560127,0.3418715000152588,-0.00340967159718,400,56.90179920196533,55.46799612045288
-5.77419978498e-09,0.0,0.0330096623689,13.21744418144226,13026.902485132217,39600.0,2.67962,6057.37961085,36800.0,-6.51925791129e-10,0.0,0.306788618388,14.5855,2.68002,14.5795,1.5299437046051025,0.924549,55.37951421737671,0.924713,192.55056023597717,4361.25,11006.151618,400,0.00266297492199,1526.5,1.6144752502441406,0.00692349206656,0.3424537181854248,-0.00266297557391,400,57.408193826675415,55.594475984573364
-9.31326682441e-10,0.0,0.0106667634297,12.824846029281616,13215.587886333466,39500.0,2.69312,3973.19364617,35100.0,3.60887569828e-10,0.0,0.128592399646,14.8419,2.69745,14.7777,1.4937028884887695,0.930703,53.33944225311279,0.932796,188.0285165309906,9360.0,13633.5982044,400,0.00356944896048,1038.5,1.5507643222808838,0.00688387453556,0.37725019454956055,-0.00356944859959,400,55.75995969772339,55.14768123626709
1.11758657884e-09,0.0,0.0107204572698,12.56466555595398,13404.218512058258,41200.0,2.66677,4900.72366467,27000.0,-9.31322574615e-10,0.0,0.188474704928,14.4135,2.66816,14.3934,1.5205883979797363,0.918223,51.85595989227295,0.918879,188.6237976551056,9508.0,15177.7595843,400,0.0031183315441,1584.75,1.58640718460083,0.00727416481823,0.33955931663513184,-0.00311833247542,400,58.839611530303955,54.318135023117065
-7.45058126306e-10,0.0,0.00578988792549,12.821621179580688,13596.86124587059,41900.0,2.65543,3959.78211995,34600.0,-5.70435143565e-10,0.0,0.454039432892,14.2344,2.65566,14.2311,1.4754674434661865,0.912989,53.52847385406494,0.913103,192.01397681236267,8521.75,15197.3847072,400,0.0024413740146,936.75,1.6921164989471436,0.00711729144678,0.3420069217681885,-0.00244137458503,400,58.74373698234558,55.34352159500122
1.86264309532e-10,0.0,0.00952426370534,13.190975189208984,13787.265403747559,41800.0,2.67174,5228.68720976,33500.0,6.62112031868e-11,0.0,0.257192493158,14.4631,2.6716,14.4652,1.5766222476959229,0.920421,55.04738903045654,0.920372,190.39196467399597,9115.5,14716.7594854,400,0.00231692620655,1510.25,1.4557287693023682,0.00770446797833,0.33872056007385254,-0.00231692614034,400,56.00900650024414,55.49075245857239
7.45058070795e-10,0.0,0.0181150223325,12.850629806518555,13975.975865840912,42200.0,2.66432,9473.4225072,41700.0,-8.14907030744e-11,0.0,0.116332163365,14.4026,2.66741,14.3582,1.5045673847198486,0.917361,53.20005512237549,0.918772,187.82182574272156,8595.75,14929.6988227,400,0.00415762040066,3396.0,1.4402568340301514,0.00968074798584,0.33985304832458496,-0.00415762048215,400,56.176132917404175,54.98284339904785
-1.67638047888e-09,0.0,0.0122193359388,12.96777081489563,14164.52932715416,41400.0,2.661,6930.7503021,38600.0,9.09494701773e-11,0.0,0.107440643822,14.3623,2.66461,14.3105,1.5102858543395996,0.916218,54.112910985946655,0.917882,188.54461789131165,7165.0,12263.6811358,400,0.00291083692355,2100.5,1.5620014667510986,0.00675823818892,0.3393073081970215,-0.0029108368326,400,56.9648003578186,53.45228576660156
3.25962878911e-09,0.0,0.0554092437536,12.898587465286255,14357.595555305481,41000.0,2.65074,6303.36901486,35800.0,-2.32830699165e-11,0.0,0.337928620561,14.2029,2.65344,14.1645,1.4824745655059814,0.912204,53.389424324035645,0.913401,192.33781504631042,10726.25,16807.4517979,400,0.00285546339583,2056.25,1.612342357635498,0.00936728622764,0.35602855682373047,-0.00285546341911,400,59.97087025642395,54.8786895275116
-2.98023028478e-09,0.0,0.00540714810995,13.098771810531616,14547.851189136505,42000.0,2.63949,1133.49986215,11600.0,4.65661467719e-11,0.0,0.249689815027,14.036,2.64163,14.006,1.5548975467681885,0.906785,54.81289100646973,0.907755,190.24714732170105,6097.5,13276.4639023,400,0.00277444398962,314.25,1.588888168334961,0.00834569614381,0.33779263496398926,-0.00277444394305,400,57.55252456665039,53.71638226509094
-2.79396816794e-09,0.0,0.0107540575629,13.338956832885742,14742.568613529205,42500.0,2.65628,8110.51587447,39100.0,-1.13686837722e-09,0.0,0.465711282075,14.2273,2.65516,14.2433,1.4604802131652832,0.914032,56.29697847366333,0.913519,194.0546133518219,8231.0,15101.6816613,400,0.00268793364921,2413.5,1.5862903594970703,0.0070289010182,0.3626537322998047,-0.00268793478608,400,57.31417155265808,56.2604706287384
-2.8871014468e-09,0.0,0.093952107336,13.160561323165894,14934.714878559113,41800.0,2.65329,7512.84593214,40100.0,9.08039532455e-10,0.0,0.316355845619,14.1945,2.65286,14.2006,1.514777421951294,0.912664,54.851497173309326,0.912521,192.14031624794006,9141.0,15016.6164298,400,0.00310417867731,2314.0,1.5634686946868896,0.00651479000226,0.38109731674194336,-0.00310417776927,400,58.81284189224243,54.55073547363281
-4.1909502535e-09,0.0,0.0168017550228,13.298189878463745,15128.041428089142,42600.0,2.67324,2803.98640332,26000.0,-3.49245937725e-10,0.0,0.215282502298,14.4961,2.67388,14.4868,1.6217236518859863,0.922132,55.350651025772095,0.922446,192.5191135406494,4335.5,11658.6315556,400,0.00175071822014,635.5,1.5938913822174072,0.00765388831496,0.3509342670440674,-0.00175071856938,400,58.76713252067566,54.160162687301636
-8.00937094425e-09,0.0,0.0219875742062,13.011613845825195,15320.157945156097,38700.0,2.65984,5524.69428453,40800.0,-8.44011249779e-11,0.0,0.46277913965,14.327,2.66214,14.294,1.5162150859832764,0.916084,54.623881340026855,0.917166,192.10804414749146,4209.5,9274.88057875,400,0.00409010789299,1135.75,1.6195766925811768,0.00872733723372,0.36904478073120117,-0.00409010797739,400,58.94000482559204,54.83090949058533
-5.12227538163e-10,0.0,0.0393960993185,12.651839971542358,15510.588996887207,41900.0,2.67141,8670.52558961,39200.0,2.32830629776e-11,0.0,0.0630152258697,14.434,2.66959,14.4603,1.498194932937622,0.922146,52.878649950027466,0.921309,189.73972392082214,3514.5,9868.72533562,400,0.00249923348892,2656.0,1.5575342178344727,0.0072378674522,0.35842180252075195,-0.00249923346564,400,57.08853101730347,55.74215769767761
-1.50175605285e-09,0.0,0.0115013050721,13.131463527679443,15701.870384693146,42400.0,2.69289,7914.01476812,38500.0,-3.52156387384e-10,0.0,0.266078531433,14.7918,2.69407,14.7743,1.5348601341247559,0.932179,55.0205934047699,0.932674,191.2716155052185,12393.75,15788.9798891,400,0.00287505460146,2629.5,1.4861748218536377,0.00948435906321,0.39006900787353516,-0.00287505495362,400,56.66873049736023,55.795854568481445
9.77889325071e-10,0.0,0.017094328373,13.131680011749268,15897.931074619293,42400.0,2.70134,9514.3274066,40600.0,2.08674477697e-09,0.0,0.355365273336,14.874,2.69961,14.8997,1.5299277305603027,0.935207,55.55969715118408,0.934391,195.31491923332214,12562.0,17383.6490991,400,0.00284224212228,3582.0,1.614767074584961,0.00675170589238,0.37279295921325684,-0.00284224003553,400,59.31663489341736,56.2418098449707
3.72530062354e-10,0.0,0.02549009888,12.88572645187378,16088.292759418488,38700.0,2.70191,2313.82042032,14500.0,-6.05359706807e-10,0.0,0.380454474545,14.9268,2.70316,14.9082,1.5329358577728271,0.93491,53.91560077667236,0.935484,190.35417985916138,3566.0,9777.83176374,400,0.00313514899462,620.25,1.5273494720458984,0.00821948796511,0.3550291061401367,-0.00313514959998,400,57.076194524765015,55.86643934249878
1.30385136021e-09,0.0,0.0710698899488,13.05979037284851,16283.625376939774,41900.0,2.69765,7914.18648694,34200.0,-2.79396783487e-10,0.0,0.316128447354,14.874,2.69961,14.8449,1.5353894233703613,0.932841,55.05477428436279,0.933773,194.63336372375488,3779.75,10411.6144251,400,0.00238688169047,3173.5,1.5504183769226074,0.00663952575997,0.3408074378967285,-0.00238688196987,400,58.66836476325989,56.94430232048035
6.98492985673e-10,0.0,0.0136189796982,13.258949518203735,16477.87673521042,42800.0,2.70932,6827.57255088,40000.0,2.21189164207e-10,0.0,0.474302209209,15.0323,2.7102,15.0191,1.688288688659668,0.938477,56.00054335594177,0.938888,194.2453155517578,10862.75,16659.1172466,400,0.00315915675601,2051.75,1.5297980308532715,0.00912931188941,0.3354921340942383,-0.00315915653482,400,57.50158357620239,56.45016527175903
-1.02445485428e-09,0.0,0.0200920883381,12.889392852783203,16671.044162750244,40200.0,2.70534,6342.62524019,36000.0,1.11758702293e-09,0.0,0.15365253515,14.9282,2.70325,14.9595,1.5384886264801025,0.936601,54.58925104141235,0.935646,192.50977683067322,8807.75,14343.8650627,400,0.00304204383865,1739.75,1.6215167045593262,0.00874030869454,0.36057496070861816,-0.00304204272106,400,57.496946573257446,56.50610971450806
-9.68575619709e-09,0.0,0.12258250063,12.944600820541382,16862.976217985153,43200.0,2.68621,9872.20993496,42700.0,7.56699980453e-11,0.0,0.219889760567,14.6867,2.68694,14.676,1.4979445934295654,0.927348,55.20442581176758,0.927692,191.92622756958008,10621.75,15900.168299,400,0.00320172410575,3211.0,1.6050701141357422,0.00772499898449,0.36455392837524414,-0.00320172403008,400,56.91008162498474,56.0256667137146
7.45057682217e-10,0.0,0.0257408477066,12.83974003791809,17055.6070458889,42900.0,2.67262,6746.89699047,37500.0,3.95812133069e-10,0.0,0.161895769743,14.4919,2.67359,14.4778,1.5078911781311035,0.920998,54.48193597793579,0.921451,192.034508228302,7810.5,14890.5872869,400,0.00255495349411,2059.0,1.6195943355560303,0.00646110950038,0.34930992126464844,-0.0025549530983,400,57.52863025665283,56.301719427108765
